user_id,occurred_at,experiment,experiment_group,location,device,user_type
12425,2014-06-03 07:07:54,publisher_update,control_group,Australia,macbook air,1
12429,2014-06-06 20:01:51,publisher_update,test_group,Sweden,macbook pro,3
12436,2014-06-06 14:52:18,publisher_update,test_group,France,lenovo thinkpad,2
12439,2014-06-11 09:31:20,publisher_update,test_group,United States,dell inspiron notebook,2
4248,2014-06-07 19:44:14,publisher_update,test_group,United States,acer aspire notebook,1
4251,2014-06-25 09:31:27,publisher_update,test_group,Taiwan,iphone 4s,1
4256,2014-06-01 08:22:20,publisher_update,test_group,Japan,nexus 5,1
12449,2014-06-03 12:17:17,publisher_update,test_group,Italy,dell inspiron desktop,2
12456,2014-06-07 19:39:38,publisher_update,control_group,Switzerland,nexus 5,1
10268,2014-06-04 15:23:02,publisher_update,control_group,Chile,macbook pro,3
12464,2014-06-11 09:31:55,publisher_update,test_group,Taiwan,macbook pro,2
4274,2014-06-26 09:31:21,publisher_update,test_group,United States,acer aspire desktop,1
4281,2014-06-12 09:31:37,publisher_update,test_group,Germany,mac mini,1
4282,2014-06-26 09:31:38,publisher_update,control_group,United States,acer aspire notebook,2
12477,2014-06-05 17:29:52,publisher_update,test_group,United States,acer aspire notebook,3
12480,2014-06-03 10:49:51,publisher_update,test_group,Russia,samsung galaxy s4,3
12481,2014-06-04 09:31:33,publisher_update,control_group,Egypt,iphone 5s,3
4291,2014-06-06 09:31:23,publisher_update,test_group,United States,macbook pro,3
10273,2014-06-02 09:31:45,publisher_update,control_group,United States,ipad air,3
4296,2014-06-27 09:31:30,publisher_update,control_group,Germany,acer aspire notebook,3
4299,2014-06-06 09:31:22,publisher_update,test_group,United States,ipad air,3
12493,2014-06-06 16:31:15,publisher_update,test_group,United States,ipad air,1
12496,2014-06-05 09:31:08,publisher_update,control_group,United States,macbook air,3
4306,2014-06-27 09:31:29,publisher_update,control_group,United States,lenovo thinkpad,2
12501,2014-06-05 01:28:59,publisher_update,test_group,Iraq,asus chromebook,1
4312,2014-06-13 09:31:20,publisher_update,control_group,Mexico,ipad mini,3
720,2014-06-25 09:31:27,publisher_update,test_group,Ireland,windows surface,3
12518,2014-06-07 16:39:39,publisher_update,control_group,Sweden,ipad air,3
4330,2014-06-16 09:31:47,publisher_update,control_group,United States,nexus 5,3
12524,2014-06-19 09:31:27,publisher_update,control_group,United Kingdom,macbook air,3
13010,2014-06-02 16:37:36,publisher_update,control_group,Mexico,samsung galaxy s4,3
4334,2014-06-14 13:22:07,publisher_update,test_group,United States,samsung galaxy s4,2
4336,2014-06-02 09:31:16,publisher_update,test_group,United States,macbook pro,2
12531,2014-06-03 15:34:39,publisher_update,test_group,France,macbook air,2
4342,2014-06-02 09:31:36,publisher_update,test_group,United States,dell inspiron notebook,2
4347,2014-06-05 09:17:12,publisher_update,control_group,Brazil,asus chromebook,1
4351,2014-06-16 09:31:26,publisher_update,test_group,United States,macbook pro,3
4353,2014-06-04 18:23:28,publisher_update,control_group,Nigeria,hp pavilion desktop,2
12547,2014-06-02 09:52:46,publisher_update,control_group,Sweden,nokia lumia 635,3
12548,2014-06-05 14:32:08,publisher_update,test_group,Portugal,macbook pro,2
4365,2014-06-30 09:31:42,publisher_update,control_group,Japan,lenovo thinkpad,3
12562,2014-06-04 16:37:10,publisher_update,control_group,United States,lenovo thinkpad,3
12565,2014-06-06 16:10:03,publisher_update,control_group,Mexico,macbook pro,2
12567,2014-06-06 09:50:33,publisher_update,test_group,France,macbook air,3
12571,2014-06-02 14:53:54,publisher_update,test_group,Taiwan,asus chromebook,3
4387,2014-06-24 09:31:34,publisher_update,control_group,United States,iphone 5,1
4391,2014-06-24 09:31:34,publisher_update,test_group,Mexico,nexus 5,2
12584,2014-06-06 09:31:32,publisher_update,test_group,Netherlands,iphone 5,3
12585,2014-06-13 12:33:27,publisher_update,test_group,United Kingdom,htc one,3
12589,2014-06-05 11:59:10,publisher_update,control_group,Canada,nexus 5,2
4398,2014-06-05 16:26:19,publisher_update,control_group,United States,acer aspire desktop,2
12593,2014-06-06 09:31:16,publisher_update,control_group,Germany,htc one,1
12594,2014-06-27 09:31:17,publisher_update,control_group,Finland,acer aspire desktop,3
12595,2014-06-20 09:31:36,publisher_update,test_group,France,kindle fire,3
12599,2014-06-07 14:16:13,publisher_update,test_group,Italy,macbook pro,1
12604,2014-06-06 19:45:16,publisher_update,test_group,Russia,dell inspiron desktop,3
12607,2014-06-04 11:09:54,publisher_update,control_group,Japan,samsung galaxy note,3
12610,2014-06-04 15:06:57,publisher_update,control_group,France,macbook pro,1
12611,2014-06-13 09:31:35,publisher_update,test_group,United States,amazon fire phone,2
12613,2014-06-09 09:31:04,publisher_update,test_group,Mexico,samsung galaxy s4,2
12617,2014-06-05 10:15:26,publisher_update,control_group,Canada,nexus 5,1
4430,2014-06-02 15:48:18,publisher_update,test_group,Nigeria,iphone 5s,1
4433,2014-06-05 09:31:18,publisher_update,test_group,United States,lenovo thinkpad,3
12627,2014-06-04 16:17:07,publisher_update,control_group,Spain,macbook pro,2
12628,2014-06-23 09:31:38,publisher_update,control_group,United Kingdom,lenovo thinkpad,2
4438,2014-06-02 12:42:49,publisher_update,control_group,India,iphone 4s,3
12633,2014-06-04 15:15:16,publisher_update,test_group,Korea,iphone 5,2
4442,2014-06-04 17:40:42,publisher_update,control_group,United States,macbook pro,3
12637,2014-06-04 19:31:04,publisher_update,test_group,United Kingdom,samsumg galaxy tablet,1
4446,2014-06-26 09:31:41,publisher_update,control_group,Switzerland,asus chromebook,3
12640,2014-06-03 07:18:06,publisher_update,test_group,Ireland,iphone 4s,1
12641,2014-06-02 10:35:18,publisher_update,test_group,India,macbook air,3
12648,2014-06-02 14:11:16,publisher_update,control_group,Russia,iphone 5,1
4457,2014-06-05 09:31:29,publisher_update,control_group,Italy,nokia lumia 635,3
12652,2014-06-16 09:31:15,publisher_update,control_group,Germany,hp pavilion desktop,1
12660,2014-06-06 19:16:53,publisher_update,test_group,Australia,acer aspire desktop,2
12662,2014-06-02 06:13:08,publisher_update,test_group,United States,lenovo thinkpad,1
13034,2014-06-07 17:54:15,publisher_update,test_group,United States,iphone 4s,2
12670,2014-06-02 08:44:14,publisher_update,test_group,United States,dell inspiron desktop,1
12672,2014-06-03 17:38:40,publisher_update,test_group,Japan,iphone 5,1
4481,2014-06-13 09:31:27,publisher_update,test_group,United States,macbook air,2
12678,2014-06-02 11:04:26,publisher_update,control_group,United States,lenovo thinkpad,3
12679,2014-06-09 09:31:19,publisher_update,test_group,Japan,macbook air,2
12683,2014-06-06 08:21:11,publisher_update,test_group,Italy,macbook pro,1
12686,2014-06-02 18:00:17,publisher_update,test_group,Japan,macbook pro,1
12687,2014-06-02 12:01:05,publisher_update,test_group,Korea,macbook air,1
4496,2014-06-09 09:31:33,publisher_update,test_group,United States,samsung galaxy s4,1
4497,2014-06-02 16:35:44,publisher_update,test_group,Australia,lenovo thinkpad,3
4500,2014-06-07 19:32:10,publisher_update,test_group,Russia,samsung galaxy s4,1
12700,2014-06-09 09:31:32,publisher_update,control_group,Canada,iphone 5,2
4510,2014-06-09 09:31:31,publisher_update,test_group,Australia,samsung galaxy s4,3
12703,2014-06-04 11:47:24,publisher_update,control_group,France,hp pavilion desktop,2
12708,2014-06-10 17:49:05,publisher_update,test_group,Australia,iphone 5,3
11676,2014-06-02 15:48:31,publisher_update,control_group,Japan,macbook pro,2
4522,2014-06-09 09:31:14,publisher_update,control_group,South Africa,hp pavilion desktop,3
12725,2014-06-03 09:31:26,publisher_update,test_group,Taiwan,macbook air,3
4535,2014-06-08 06:55:28,publisher_update,control_group,United States,macbook pro,2
12733,2014-06-02 19:56:43,publisher_update,test_group,Sweden,nexus 5,1
12735,2014-06-02 10:42:30,publisher_update,test_group,Japan,nexus 5,1
4545,2014-06-03 18:46:57,publisher_update,test_group,Taiwan,samsung galaxy s4,1
12741,2014-06-02 09:14:28,publisher_update,control_group,Italy,iphone 5,1
12742,2014-06-03 11:42:02,publisher_update,test_group,Mexico,macbook air,3
12743,2014-06-10 09:31:37,publisher_update,control_group,Belgium,ipad air,3
12744,2014-06-03 07:15:53,publisher_update,control_group,Philippines,macbook air,1
12747,2014-06-02 10:14:25,publisher_update,control_group,United States,iphone 5s,1
4556,2014-06-07 10:53:44,publisher_update,control_group,Australia,asus chromebook,1
12749,2014-06-02 16:45:47,publisher_update,test_group,Spain,iphone 5,2
12751,2014-06-03 11:27:45,publisher_update,control_group,United States,macbook pro,1
12752,2014-06-03 09:31:30,publisher_update,test_group,United Kingdom,iphone 5,1
12753,2014-06-01 19:49:10,publisher_update,control_group,United States,iphone 4s,3
12757,2014-06-03 12:03:34,publisher_update,test_group,Spain,samsung galaxy s4,2
12758,2014-06-07 07:26:18,publisher_update,control_group,Japan,dell inspiron desktop,1
12759,2014-06-09 12:37:47,publisher_update,control_group,Netherlands,iphone 5s,2
4568,2014-06-04 16:02:16,publisher_update,control_group,Poland,nexus 5,3
4569,2014-06-04 12:01:37,publisher_update,control_group,Russia,lenovo thinkpad,3
12764,2014-06-02 08:48:25,publisher_update,test_group,India,acer aspire notebook,1
4575,2014-06-10 09:31:22,publisher_update,control_group,Japan,dell inspiron notebook,3
4580,2014-06-03 09:31:52,publisher_update,control_group,France,iphone 4s,1
4583,2014-06-11 09:31:17,publisher_update,control_group,Netherlands,nokia lumia 635,3
4584,2014-06-18 09:31:29,publisher_update,test_group,Korea,iphone 5,1
12777,2014-06-07 18:29:00,publisher_update,test_group,Korea,macbook pro,3
3495,2014-06-20 09:31:15,publisher_update,test_group,Italy,dell inspiron notebook,2
12780,2014-06-17 09:31:17,publisher_update,test_group,France,nexus 10,3
4591,2014-06-11 09:31:30,publisher_update,test_group,France,iphone 4s,3
12786,2014-06-05 09:34:24,publisher_update,control_group,India,macbook pro,1
4596,2014-06-18 09:31:32,publisher_update,test_group,Japan,hp pavilion desktop,1
12792,2014-06-04 08:08:25,publisher_update,control_group,Singapore,nexus 5,3
12797,2014-06-06 10:52:48,publisher_update,control_group,Netherlands,ipad mini,1
12798,2014-06-03 15:39:21,publisher_update,test_group,Philippines,macbook pro,2
12800,2014-06-05 16:33:51,publisher_update,control_group,United States,iphone 5s,2
12810,2014-06-02 09:35:41,publisher_update,control_group,United Kingdom,mac mini,2
12811,2014-06-02 10:27:24,publisher_update,control_group,Canada,lenovo thinkpad,2
12817,2014-06-10 16:40:13,publisher_update,test_group,United States,macbook air,2
4626,2014-06-03 12:54:22,publisher_update,test_group,Australia,macbook pro,1
4627,2014-06-19 09:31:32,publisher_update,test_group,Japan,samsung galaxy s4,3
8964,2014-06-03 09:31:36,publisher_update,test_group,United States,macbook pro,3
4635,2014-06-26 09:31:28,publisher_update,control_group,Saudi Arabia,ipad mini,3
4639,2014-06-12 16:18:34,publisher_update,test_group,Korea,lenovo thinkpad,3
12832,2014-06-05 08:49:45,publisher_update,test_group,United Kingdom,lenovo thinkpad,3
4641,2014-06-19 09:31:20,publisher_update,control_group,United States,asus chromebook,2
4642,2014-06-20 09:31:26,publisher_update,control_group,Italy,macbook pro,2
12843,2014-06-02 09:55:42,publisher_update,test_group,United Kingdom,macbook pro,3
12844,2014-06-04 09:27:28,publisher_update,test_group,Switzerland,nexus 5,1
12849,2014-06-05 09:31:51,publisher_update,test_group,Russia,iphone 5,2
12850,2014-06-12 09:31:28,publisher_update,control_group,Germany,iphone 5s,3
3507,2014-06-04 18:58:44,publisher_update,control_group,United States,macbook pro,1
4660,2014-06-13 09:31:34,publisher_update,control_group,France,macbook pro,1
12853,2014-06-02 07:54:53,publisher_update,test_group,Brazil,windows surface,1
4662,2014-06-27 09:31:33,publisher_update,test_group,Russia,macbook pro,2
12856,2014-06-02 11:46:35,publisher_update,control_group,Italy,iphone 5s,3
12859,2014-06-03 22:38:10,publisher_update,test_group,Canada,iphone 5s,1
4670,2014-06-27 09:31:32,publisher_update,test_group,Germany,acer aspire notebook,2
12864,2014-06-06 12:10:14,publisher_update,test_group,Brazil,macbook pro,1
12865,2014-06-01 06:35:22,publisher_update,test_group,Germany,iphone 5,3
4675,2014-06-30 09:31:18,publisher_update,control_group,United States,htc one,3
12872,2014-06-03 15:06:53,publisher_update,control_group,Japan,macbook air,2
12874,2014-06-03 09:07:20,publisher_update,test_group,Singapore,ipad mini,3
4686,2014-06-30 09:31:17,publisher_update,control_group,Iran,ipad mini,1
4687,2014-06-16 09:31:29,publisher_update,control_group,Belgium,lenovo thinkpad,1
12880,2014-06-12 09:31:19,publisher_update,control_group,Germany,macbook pro,3
12882,2014-06-05 18:05:20,publisher_update,control_group,Japan,macbook pro,3
12883,2014-06-04 13:49:12,publisher_update,test_group,United States,lenovo thinkpad,2
12887,2014-06-21 08:25:07,publisher_update,control_group,United States,macbook pro,3
12888,2014-06-04 18:25:46,publisher_update,test_group,France,macbook pro,1
4697,2014-06-02 09:31:22,publisher_update,control_group,Korea,samsung galaxy s4,3
12890,2014-06-02 14:23:04,publisher_update,test_group,Germany,iphone 5,1
12893,2014-06-03 10:36:09,publisher_update,test_group,Germany,lenovo thinkpad,2
12894,2014-06-06 10:09:42,publisher_update,test_group,Germany,lenovo thinkpad,2
12897,2014-06-02 10:15:19,publisher_update,control_group,United States,samsung galaxy note,1
12902,2014-06-04 17:49:06,publisher_update,control_group,Japan,iphone 4s,1
4711,2014-06-03 09:14:15,publisher_update,control_group,Japan,ipad mini,1
12904,2014-06-03 11:17:25,publisher_update,test_group,Japan,ipad mini,2
12907,2014-06-04 08:44:10,publisher_update,control_group,Italy,macbook pro,1
12911,2014-06-06 08:27:53,publisher_update,control_group,United Arab Emirates,nexus 5,3
12912,2014-06-09 07:09:43,publisher_update,test_group,Netherlands,lenovo thinkpad,3
4723,2014-06-03 01:29:52,publisher_update,test_group,United States,samsung galaxy note,1
12916,2014-06-03 08:19:53,publisher_update,test_group,United States,macbook pro,1
4726,2014-06-02 17:15:54,publisher_update,control_group,Mexico,htc one,1
4733,2014-06-02 12:25:07,publisher_update,test_group,United States,dell inspiron notebook,3
12928,2014-06-04 14:30:02,publisher_update,control_group,United States,samsung galaxy s4,3
12929,2014-06-27 09:31:29,publisher_update,test_group,France,htc one,3
12931,2014-06-07 04:57:39,publisher_update,control_group,Netherlands,windows surface,1
12934,2014-06-05 07:44:57,publisher_update,test_group,Germany,samsung galaxy s4,1
4744,2014-06-04 11:26:55,publisher_update,test_group,Germany,samsung galaxy s4,2
12937,2014-06-06 09:51:40,publisher_update,control_group,United States,hp pavilion desktop,3
12939,2014-06-02 13:34:42,publisher_update,control_group,Mexico,samsung galaxy s4,2
12944,2014-06-05 19:50:31,publisher_update,test_group,Russia,windows surface,1
12945,2014-06-27 09:31:34,publisher_update,test_group,France,macbook air,2
12946,2014-06-02 11:20:03,publisher_update,control_group,Philippines,macbook air,2
12957,2014-06-07 16:16:21,publisher_update,control_group,Brazil,ipad air,1
12963,2014-06-04 10:24:31,publisher_update,control_group,Italy,lenovo thinkpad,3
12964,2014-06-20 09:31:27,publisher_update,test_group,United States,nexus 5,2
12968,2014-06-02 15:19:13,publisher_update,test_group,Mexico,macbook pro,1
12969,2014-06-13 09:31:29,publisher_update,control_group,Korea,macbook pro,3
12971,2014-06-07 17:55:25,publisher_update,test_group,Thailand,lenovo thinkpad,1
12973,2014-06-06 10:26:38,publisher_update,control_group,Germany,lenovo thinkpad,2
12976,2014-06-07 10:17:17,publisher_update,test_group,Mexico,iphone 5s,1
12977,2014-06-06 07:33:07,publisher_update,control_group,United States,htc one,3
12982,2014-06-03 18:03:24,publisher_update,control_group,Japan,dell inspiron desktop,1
12985,2014-06-04 00:22:52,publisher_update,test_group,Mexico,nexus 7,3
12992,2014-06-16 09:31:27,publisher_update,control_group,United States,asus chromebook,3
12994,2014-06-04 05:17:53,publisher_update,test_group,United States,samsung galaxy s4,1
12995,2014-06-01 18:06:54,publisher_update,control_group,United States,ipad mini,1
12996,2014-06-01 06:27:22,publisher_update,test_group,Belgium,macbook pro,1
4805,2014-06-05 09:31:30,publisher_update,control_group,Canada,lenovo thinkpad,3
12998,2014-06-16 08:48:38,publisher_update,test_group,Japan,windows surface,3
